Name,RAdeg,DEdeg,Memb,Disk,Acc,K2var,umag,gmag,rmag,imag,Hamag,SpT,Avmag,Lbol,Mstar,Rstar,logAge,logMacc,DlogMacc+,DlogMacc-,Age_linear,Macc_linear,logMstar,c_value,is_synthetic
WFI20161,271.08573,-24.36923,y,n*,1.0,,,18.372,16.691,15.85,16.213,K8,1.062,1.277,0.595,2.346,5.79,-8.733,0.278,,616595.0018614822,1.8492686189780759e-09,-0.2254830342714504,-6.096355330048642,True
05344956-0529033,83.70653533935547,-5.484274864196777,,,,,,,,,,,2.638999938964844,0.6576578429515465,0.3740000128746032,2.114591343571746,5.802089260168191,-7.507239599845327,,,634000.0033378603,3.110000079686869e-08,-0.4271283828493352,-4.63644507659717,True
05360808-0441205,84.03369140625,-4.689050197601318,,,,,,,,,,,0.5210000276565552,0.3990249124387328,0.4480000138282776,1.5720253341925228,6.185258749886661,-8.80382381585616,,,1531999.945640565,1.570999996758359e-09,-0.3487219725966226,-5.864614180764283,True
WFI12983,271.04021,-24.4528,y,n*,1.0,,18.581,17.355,15.954,15.334,14.987,K7.25,0.526,1.545,0.649,2.465,5.76,-7.584,0.182,0.182,575439.9373371566,2.6061535499988977e-08,-0.1877553031996307,-5.002568265690196,True
05354886-0612078,83.95361328125,-6.202184200286865,,,,,,,,,,,0.9020000100135804,1.3243415393751203,0.7289999723434448,2.2174531583191253,5.940516474483186,-8.01108449103795,,,871999.9790191657,9.747999740739036e-09,-0.1372724881581427,-5.412815389206038,True
SCB895,271.09458,-24.26808,y,n,1.0,,19.736,18.667,16.909,15.985,16.177,K5,2.281,2.115,0.914,2.502,5.89,-7.641,0.243,0.26,776247.1166286912,2.28559880337543e-08,-0.0390538042661685,-5.175129431306479,True
05462243-0008526,86.59347534179688,-0.1479530036449432,,,,,,,,,,,2.382999897003174,1.4321879098877994,1.055999994277954,1.990095675417114,6.256236538027256,-8.231140009198445,,,1804000.0200271597,5.872999864209301e-09,0.0236639158445236,-5.685984807875126,True
WFI19545,271.10384,-24.37502,y,,1.0,,,18.385,16.925,16.268,16.229,F7.25,4.211,7.089,1.613,2.286,6.93,-7.29,0.087,0.087,8511380.38202376,5.128613839913649e-08,0.2076343673889615,-4.676939988991915,True
05345201-0524187,83.71674346923828,-5.405220985412598,,,,,,,,,,,1.7280000448226929,0.2937649616481951,0.3379999995231628,1.498861563965303,6.143951118505248,-8.323489270031907,,,1393000.0066757216,4.748000215215595e-09,-0.471083300335031,-5.262192340412732,True
05392927+0003390,84.87198638916016,0.0608520060777664,,,,,,,,,,,1.2619999647140503,0.6823387040682957,0.7829999923706055,1.630668248615843,6.3762118541144055,-8.99524886570543,,,2378000.020980834,1.010999950423753e-09,-0.1062382421737347,-6.253129554147424,True
05353066-0527167,83.87776184082031,-5.454649925231934,,,,,,,,,,,1.1619999408721924,0.3881503540578086,0.3370000123977661,1.7138234304492546,5.996511665056413,-8.639406567315842,,,991999.9837875372,2.294000100988572e-09,-0.4723700831515655,-5.637262134684304,True
05352459-0511296,83.85249328613281,-5.19157600402832,,,,,,,,,,,4.651999950408936,0.8413951358713411,0.460999995470047,2.17040333278083,5.812244689461358,-7.6495581591686,,,648999.9890327451,2.2409999189676465e-08,-0.3362990788778868,-4.877820478049771,True
WFI21548,271.05311,-24.35576,y,y*,2.0,,,19.773,18.344,17.244,17.734,M2,0.0,0.244,0.352,1.351,6.27,-9.893,1.05,,1862087.1366628653,1.2793813041575227e-10,-0.453457336521869,-6.799914892559089,True
EPIC224345928,270.77896,-24.41081,y,y*,2.0,N,14.117,12.917,12.8,12.756,12.831,A5,0.0,11.762,1.842,1.72,6.96,-7.439,0.03,,9120108.393559096,3.6391503612720714e-08,0.2652896258608301,-4.879134458596123,True
WFI19285,270.98461,-24.3777,y,,1.0,,,18.449,16.918,16.219,15.965,K7.75,1.529,1.631,0.597,2.61,5.67,-7.659,0.317,1.112,467735.1412871981,2.1928049353504497e-08,-0.2240256688706309,-5.073345836338501,True
2MASS J18032211-2425350,270.84216,-24.42637,y,,1.0,,,19.967,18.245,17.235,17.547,K2.75,3.013,0.955,1.216,1.437,6.85,-8.483,0.597,0.956,7079457.843841373,3.288516308759826e-09,0.0849335749367161,-5.763373998953327,True
05352372-0448166,83.84884643554688,-4.80461597442627,,,,,,,,,,,0.6639999747276306,0.1315224885622526,0.2129999995231628,1.148338201595014,6.251151341317024,-8.537751795281114,,,1782999.9923706052,2.898999929001892e-09,-0.6716203975335053,-5.2044627813289805,True
2MASS J18051076-2421428,271.29484,-24.36185,?,y,1.0,,20.46,18.637,17.017,16.214,16.494,K5,1.655,1.162,0.963,1.88,6.28,-8.873,0.251,0.365,1905460.7179632485,1.339676687425937e-09,-0.0163737128754655,-6.272570504031368,True
2MASS J18044729-2417459,271.1972,-24.29606,y,n,1.0,,,19.814,18.102,16.981,17.256,G5.5,4.178,2.336,1.402,1.65,6.97,-7.784,0.263,0.267,9332543.007969905,1.6443717232149325e-08,0.1467480136306398,-5.085294974364171,True
GES J18035516-2419193,270.97983,-24.32199,y,n,1.0,,,19.51,17.774,16.882,16.968,K7.75,1.54,0.691,0.707,1.699,6.27,-8.452,0.223,0.325,1862087.1366628653,3.5318316979195704e-09,-0.1505805862031006,-5.703149045508214,True
WFI39034,271.08515,-24.20577,y,n,2.0,,20.254,18.22,16.764,16.086,16.194,K5,0.959,0.805,1.055,1.544,6.6,-8.914,0.266,0.616,3981071.7055349695,1.218989598924867e-09,0.0232524596337114,-6.227049870016083,True
WFI24293,271.10184,-24.33104,y,n*,1.0,QPS,,18.48,16.98,16.27,16.438,K7.75,0.571,0.645,0.717,1.642,6.32,-8.974,0.334,,2089296.1308540408,1.061695557198724e-09,-0.1444808443321999,-6.211525807198765,True
05352673-0516451,83.86138916015625,-5.279198169708252,,,,,,,,,,,0.7850000262260437,0.1644371800849339,0.2899999916553497,1.1840746294223052,6.355259911741839,-9.017683530532764,,,2266000.032424927,9.600999995029664e-10,-0.5376020145977185,-5.793912035309763,True
WFI13966,271.07745,-24.43644,y,n,1.0,,,19.933,18.335,17.184,17.344,F4.75,4.896,3.39,1.338,1.419,7.23,-7.438,0.27,0.299,16982436.52461746,3.64753946925608e-08,0.1264561134318043,-4.609341607257965,True
SCB394,271.03329,-24.41178,y,n*,1.0,QPS,,18.047,16.576,15.924,15.688,K8.5,0.462,0.954,0.577,2.09,5.91,-8.042,0.316,0.713,812830.5161640996,9.07820530178186e-09,-0.2388241868442686,-5.340858321834565,True
EPIC224350798,271.06883,-24.402,y,n,1.0,QPD,,18.871,17.336,16.663,16.058,M0.75,0.196,0.533,0.431,1.822,5.99,-8.149,0.159,0.16,977237.2209558112,7.095777679633901e-09,-0.3655227298392684,-5.270969841058206,True
EPIC224316080,271.08642,-24.46494,y,n,1.0,QPS,16.018,14.764,14.079,13.751,13.894,F8.75,0.853,6.089,1.616,2.246,6.9,-8.036,0.174,0.314,7943282.347242822,9.204495717531724e-09,0.2084413564385673,-5.436190706196783,True
VPHAS J180419.9-242823.7,271.08278,-24.47326,y,y,1.0,,19.585,18.731,16.943,15.956,15.912,K8.5,1.638,1.775,0.526,2.852,5.55,-7.361,0.033,0.055,354813.3892335753,4.355118736855688e-08,-0.2790142558462609,-4.762182773286167,True
05333148-0609541,83.3812026977539,-6.165049076080322,,,,,,,,,,,1.8559999465942385,0.3118889710797116,0.2689999938011169,1.648545336830114,5.965671982874396,-8.76245627056823,,,924000.0247955328,1.7279999653396763e-09,-0.5702477300055503,-5.6617478765949,True
WFI20216,271.15325,-24.36858,y,n,1.0,APD,,,18.811,17.559,17.84,M3.75,0.0,0.236,0.213,1.532,5.98,-8.942,0.314,0.504,954992.5860214368,1.142878334789771e-09,-0.6716203965612623,-5.72018613831662,True
